Customer ID,Customer Name,Email ID,Customer Segment,Address
BS-11800,Bryan Spruell,bryan_spruell@example.com,Small Business,"New York City, New York"
BS-11800,Bryan Spruell,bryan_spruell@example.com,Corporate,"New York City, New York"
BS-11800,Bryan Spruell,bryan_spruell@example.com,Corporate,"New York City, New York"
DL-13315,Delfina Latchford,delfina_latchford@example.com,Corporate,"Philadelphia, Pennsylvania"
DL-13315,Delfina Latchford,delfina_latchford@example.com,Corporate,"Philadelphia, Pennsylvania"
DL-13315,Delfina Latchford,delfina_latchford@example.com,Small Business,"Philadelphia, Pennsylvania"
DL-13315,Delfina Latchford,delfina_latchford@example.com,Small Business,"Philadelphia, Pennsylvania"
PO-19195,Phillina Ober,phillina_ober@example.com,Small Business,"New York City, New York"
PO-19195,Phillina Ober,phillina_ober@example.com,Home Office,"New York City, New York"
TD-20995,Tamara Dahlen,tamara_dahlen@example.com,Corporate,"Portland, Oregon"
BW-11110,Bart Watters,bart_watters@example.com,Consumer,"Detroit, Michigan"
RW-19690,Robert Waldorf,robert_waldorf@example.com,Home Office,"Wilmington, North Carolina"
KB-16600,Ken Brennan,ken_brennan@example.com,Home Office,"Columbus, Indiana"
EB-13870,Emily Burns,emily_burns@example.com,Corporate,"New York City, New York"
TZ-21580,Tracy Zic,tracy_zic@example.com,Corporate,"Louisville, Colorado"
TZ-21580,Tracy Zic,tracy_zic@example.com,Small Business,"Louisville, Colorado"
TZ-21580,Tracy Zic,tracy_zic@example.com,Small Business,"Louisville, Colorado"
AS-10630,Ann Steele,ann_steele@example.com,Corporate,"Pasadena, Texas"
AS-10630,Ann Steele,ann_steele@example.com,Small Business,"Pasadena, Texas"
AS-10630,Ann Steele,ann_steele@example.com,Small Business,"Pasadena, Texas"
TS-21340,Toby Swindell,toby_swindell@example.com,Small Business,"Houston, Texas"
JG-15805,John Grady,john_grady@example.com,Small Business,"Auburn, New York"
JG-15805,John Grady,john_grady@example.com,Home Office,"Auburn, New York"
SL-20155,Sara Luxemburg,sara_luxemburg@example.com,Home Office,"Jacksonville, Florida"
TS-21610,Troy Staebel,troy_staebel@example.com,Home Office,"New York City, New York"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Home Office,"San Jose, California"
RF-19735,Roland Fjeld,roland_fjeld@example.com,Small Business,"San Jose, California"
MW-18235,Mitch Willingham,mitch_willingham@example.com,Corporate,"Virginia Beach, Virginia"
MW-18235,Mitch Willingham,mitch_willingham@example.com,Small Business,"Virginia Beach, Virginia"
RD-19585,Rob Dowd,rob_dowd@example.com,Consumer,"Henderson, Kentucky"
RD-19585,Rob Dowd,rob_dowd@example.com,Small Business,"Henderson, Kentucky"
RD-19585,Rob Dowd,rob_dowd@example.com,Small Business,"Henderson, Kentucky"
RD-19585,Rob Dowd,rob_dowd@example.com,Small Business,"Henderson, Kentucky"
